"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-08-08 00:00:00",278209,99639,21867,414,32338,731888.1428571428,
"2019-08-09 00:00:00",7941,0,0,0,0,646544.5714285715,
"2019-08-10 00:00:00",0,0,0,0,85124,557893.2857142857,
"2019-08-11 00:00:00",155463,214268,592,3981,14656,518531.4285714286,
"2019-08-12 00:00:00",158586,271850,20094,6417,123142,432786,
"2019-08-13 00:00:00",462756,363511,11952,2070,84581,447309.14285714284,
"2019-08-14 00:00:00",235576,495052,23204,10046,122207,472220.85714285716,
"2019-08-15 00:00:00",135735,753264,43069,9262,95649,558579.7142857143,
"2019-08-16 00:00:00",489408,323100,13994,828,49044,682641.8571428572,
"2019-08-17 00:00:00",149830,389771,27965,688,51213,758977,
"2019-08-18 00:00:00",335313,277552,27437,0,73120,805328.5714285715,
"2019-08-19 00:00:00",336076,563975,15092,5847,71437,864234,
"2019-08-20 00:00:00",219490,472154,15658,414,56074,841222.4285714285,
"2019-08-21 00:00:00",245294,435533,28135,828,115785,832578,
"2019-08-22 00:00:00",170324,507704,10623,2675,130258,801807.2857142857,
"2019-08-23 00:00:00",163425,679696,13068,2515,93126,812586.4285714285,
"2019-08-24 00:00:00",251851,503073,25078,828,112381,851692.4285714285,
"2019-08-25 00:00:00",203598,632650,14259,434,60363,879961.4285714285,
"2019-08-26 00:00:00",292041,565888,25509,1917,67108,874252,
"2019-08-27 00:00:00",112069,309234,7133,5523,48917,834121.8571428572,
"2019-08-28 00:00:00",202260,420715,42041,1774,76845,822416.1428571428,
"2019-08-29 00:00:00",526303,326469,24685,2748,98003,844791.2857142857,
"2019-08-30 00:00:00",364475,568591,18249,900,76727,855807.5714285715,
"2019-08-31 00:00:00",149815,305666,5540,1242,22137,797406,
"2019-09-01 00:00:00",249245,420813,9342,2206,29349,768784.8571428572,
"2019-09-02 00:00:00",358730,183895,27359,3053,83698,726538,
