date,port,temperature_mean,precipitation_sum,wind_speed_max,storm_alert,heavy_rain_alert,weather_risk_score
2024-02-17,Rotterdam,9.3,0.0,14.5,0,0,0.0
2024-02-18,Rotterdam,9.3,17.4,27.7,0,0,0.0
2024-02-19,Rotterdam,8.5,0.6,25.5,0,0,0.0
2024-02-20,Rotterdam,8.4,0.7,32.0,0,0,0.0
2024-02-21,Rotterdam,9.2,6.3,32.7,0,0,0.0
2024-02-22,Rotterdam,10.0,9.5,42.4,1,0,0.7
2024-02-23,Rotterdam,5.5,7.0,38.7,0,0,0.0
2024-02-24,Rotterdam,4.6,2.4,23.7,0,0,0.0
2024-02-25,Rotterdam,6.0,1.9,20.6,0,0,0.0
2024-02-26,Rotterdam,5.1,5.5,30.8,0,0,0.0
2024-02-27,Rotterdam,4.5,0.0,19.5,0,0,0.0
2024-02-28,Rotterdam,6.3,0.6,21.6,0,0,0.0
2024-02-29,Rotterdam,8.1,5.7,24.2,0,0,0.0
2024-03-01,Rotterdam,7.5,4.4,31.3,0,0,0.0
2024-03-02,Rotterdam,7.9,5.5,33.6,0,0,0.0
2024-03-03,Rotterdam,8.9,2.4,22.1,0,0,0.0
2024-03-04,Rotterdam,7.3,0.1,16.9,0,0,0.0
2024-03-05,Rotterdam,5.2,1.2,7.9,0,0,0.0
2024-03-06,Rotterdam,5.9,0.1,8.5,0,0,0.0
2024-03-07,Rotterdam,5.9,0.0,24.2,0,0,0.0
2024-03-08,Rotterdam,5.6,0.0,27.7,0,0,0.0
2024-03-09,Rotterdam,8.6,0.1,24.6,0,0,0.0
2024-03-10,Rotterdam,9.7,0.0,20.8,0,0,0.0
2024-03-11,Rotterdam,7.4,8.4,11.4,0,0,0.0
2024-03-12,Rotterdam,8.4,4.1,19.3,0,0,0.0
