date,calls_container,calls_dry_bulk,calls_general_cargo,calls_roro,calls_tanker,7-day_moving_average,prior_year_7-day_moving_average,incoming_dwt_container,incoming_dwt_dry_bulk,incoming_dwt_general_cargo,incoming_dwt_roro,incoming_dwt_tanker,outgoing_dwt_container,outgoing_dwt_dry_bulk,outgoing_dwt_general_cargo,outgoing_dwt_roro,outgoing_dwt_tanker,port,total_calls,total_incoming_dwt,total_outgoing_dwt,container_ratio,net_dwt_flow,congestion_score,queue_buildup_7d,ma_7day,prior_year_ma,yoy_pct_change,anomaly_flag,temperature_mean,precipitation_sum,wind_speed_max,storm_alert,heavy_rain_alert,weather_risk_score,disruption_count,disruption_flag,state,state_numeric
2019-02-10,13,0,11,3,44,65.57142857142857,0.0,252195,0,9209,604,291490,209595,0,5371,1852,169537,Antwerp,71,553498,386355,0.18055555555555555,167143,1.4326113739659796,-159764.0,65.57142857142857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S1,1
2019-02-11,12,1,15,3,36,66.57142857142857,0.0,73378,14568,30749,1321,71148,234913,0,14472,4523,47608,Antwerp,67,191164,301516,0.17647058823529413,-110352,0.6340073694020569,-20494.0,66.57142857142857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-12,16,1,8,3,35,65.57142857142857,0.0,261754,25878,3248,4000,69762,234861,0,6050,978,152976,Antwerp,63,364642,394865,0.25,-30223,0.9234575780138072,-88639.0,65.57142857142857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-13,12,2,7,3,54,66.28571428571429,0.0,58448,0,3152,3269,203332,264467,46296,3156,4426,92456,Antwerp,78,268201,410801,0.1518987341772152,-142600,0.6528716997482973,-271270.0,66.28571428571429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-14,13,1,12,5,31,67.14285714285714,0.0,217083,0,8965,6529,118590,297318,21084,8935,3599,85516,Antwerp,62,351167,416452,0.20634920634920634,-65285,0.8432332099900829,-394073.0,67.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-15,15,3,5,5,43,67.42857142857143,0.0,213750,67160,3056,604,104414,201938,7382,6398,7846,37111,Antwerp,71,388984,260675,0.20833333333333334,128309,1.4922125550491798,-22514.0,67.42857142857143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S1,1
2019-02-16,11,2,12,2,52,70.14285714285714,0.0,348373,20603,13221,1924,159501,175238,48649,6298,5570,129749,Antwerp,79,543622,365504,0.1375,178118,1.487317546955582,125110.0,70.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S1,1
2019-02-17,20,0,9,1,34,69.14285714285714,0.0,180117,0,5897,3875,202968,234568,0,5411,0,68992,Antwerp,64,392857,308971,0.3076923076923077,83886,1.2714970935877685,41853.0,69.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S1,1
2019-02-18,8,2,10,3,41,68.71428571428571,0.0,77570,0,5486,8563,59635,242162,4055,9131,0,55474,Antwerp,64,151254,310822,0.12307692307692308,-159568,0.4866242202153637,-7363.0,68.71428571428571,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-19,15,1,12,1,36,69.0,0.0,203714,13870,6115,0,76473,198105,0,12671,3572,30864,Antwerp,65,300172,245212,0.22727272727272727,54960,1.2241275951927508,77820.0,69.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S1,1
2019-02-20,18,4,12,1,44,69.14285714285714,0.0,488326,64235,7110,3716,130925,454184,45362,13970,0,190677,Antwerp,79,694312,704193,0.225,-9881,0.9859669352479572,210539.0,69.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-21,11,2,11,1,31,68.28571428571429,0.0,109040,35474,2058,0,132959,261685,0,19815,3796,82680,Antwerp,56,279531,367976,0.19298245614035087,-88445,0.7596425863572995,187379.0,68.28571428571429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-22,15,0,11,4,42,68.42857142857143,0.0,109756,0,3768,962,133962,140644,0,12591,6371,130861,Antwerp,72,248448,290467,0.2054794520547945,-42019,0.8553369045815719,17051.0,68.42857142857143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-23,14,3,5,3,36,65.85714285714286,0.0,367154,65289,6565,2471,110818,228639,7382,1174,1957,34180,Antwerp,61,552297,273332,0.22580645161290322,278965,2.0206012446356643,117898.0,65.85714285714286,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S3,3
2019-02-24,14,1,6,2,26,63.71428571428572,0.0,242047,39424,2595,0,158961,108369,0,6182,459,20139,Antwerp,49,443027,135149,0.28,307878,3.2780392156862743,341890.0,63.71428571428572,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,0,0,S3,3
2019-02-25,8,7,20,2,44,66.14285714285714,0.0,27530,94383,24829,604,144987,225811,14824,12118,978,49750,Antwerp,81,292333,303481,0.0975609756097561,-11148,0.9632630600826408,490310.0,66.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S4,4
2019-02-26,16,2,5,6,48,67.85714285714286,0.0,145149,0,3631,6073,59008,438918,32164,6500,11765,164868,Antwerp,77,213861,654215,0.20512820512820512,-440354,0.32689662129938735,-5004.0,67.85714285714286,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-02-27,16,0,18,4,40,67.71428571428571,0.0,252370,0,10034,0,260540,236705,0,11870,12598,34732,Antwerp,78,522944,295905,0.20253164556962025,227039,1.7672639284096976,231916.0,67.71428571428571,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S2,2
2019-02-28,15,1,6,3,38,68.71428571428571,0.0,202453,0,3062,1016,101680,339123,4398,9036,0,109516,Antwerp,63,308211,462073,0.234375,-153862,0.6670165384765211,166499.0,68.71428571428571,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-01,13,1,9,4,42,68.28571428571429,0.0,312431,0,8492,1567,152126,261914,0,5335,7486,69070,Antwerp,69,474616,343805,0.18571428571428572,130811,1.380476198786525,339329.0,68.28571428571429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S1,1
2019-03-02,15,1,9,3,34,68.42857142857143,0.0,163035,0,2516,1924,65433,249629,0,10253,6659,52150,Antwerp,62,232908,318691,0.23809523809523808,-85783,0.7308247461498877,-25419.0,68.42857142857143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-03,11,0,12,3,37,70.42857142857143,0.0,226586,0,7894,2449,103974,31530,0,10179,5365,76125,Antwerp,63,340903,123199,0.171875,217704,2.7670698051948053,-115593.0,70.42857142857143,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,0,0,S3,3
2019-03-04,10,1,10,2,49,69.14285714285714,0.0,69587,23063,6500,0,116185,283169,0,20831,4218,95843,Antwerp,72,215335,404061,0.136986301369863,-188726,0.5329256401245354,-293171.0,69.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S4,4
2019-03-05,12,2,10,2,37,67.14285714285714,0.0,90628,0,4389,5473,60720,204875,0,7442,978,49919,Antwerp,63,161210,263214,0.1875,-102004,0.6124650950743689,45179.0,67.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-06,16,1,8,5,30,64.57142857142857,0.0,169773,0,1921,5865,58346,332561,0,6369,6109,126676,Antwerp,60,235905,471715,0.26229508196721313,-235810,0.5000996362217944,-417670.0,64.57142857142857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-07,12,0,10,3,43,65.28571428571429,0.0,79595,0,3435,110,64368,153679,0,7456,1155,125462,Antwerp,68,147508,287752,0.17391304347826086,-140244,0.5126201985730817,-404052.0,65.28571428571429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-08,16,0,10,1,47,66.0,0.0,317586,0,17058,604,100842,189679,0,6130,978,130059,Antwerp,74,436090,326846,0.21333333333333335,109244,1.3342328367707215,-425619.0,66.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S1,1
2019-03-09,9,1,10,3,48,67.28571428571429,0.0,32540,12466,4741,2863,93410,106030,0,18527,978,53497,Antwerp,71,146020,179032,0.125,-33012,0.8156038272273827,-372848.0,67.28571428571429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-10,11,2,7,0,24,64.57142857142857,0.0,39965,14815,3805,0,94065,112763,49265,3970,0,78776,Antwerp,44,152650,244774,0.24444444444444444,-92124,0.623633949545501,-682676.0,64.57142857142857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-11,7,1,10,1,37,62.285714285714285,0.0,85686,28623,22715,1900,62157,166770,0,4718,0,39905,Antwerp,56,201081,211393,0.12280701754385964,-10312,0.9512143201793807,-504262.0,62.285714285714285,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-12,14,4,6,3,52,64.57142857142857,0.0,89565,24932,1423,2948,182859,318062,61885,5143,6986,142994,Antwerp,79,301727,535070,0.175,-233343,0.5639008654926169,-635601.0,64.57142857142857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-13,16,5,6,4,33,65.14285714285714,0.0,206567,27991,2705,358,98226,211077,35112,11376,2516,28656,Antwerp,64,335847,288737,0.24615384615384617,47110,1.1631548324086196,-352681.0,65.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-14,13,3,7,5,39,65.0,0.0,374985,99297,11448,2923,123876,55988,0,5367,3627,82351,Antwerp,67,612529,147333,0.19117647058823528,465196,4.157417839738282,252759.0,65.0,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,0,0,S3,3
2019-03-15,17,0,6,4,41,64.14285714285714,0.0,337883,0,1878,3087,197513,290138,0,11084,3211,74255,Antwerp,68,540361,378688,0.2463768115942029,161673,1.4269255246389518,305188.0,64.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S4,4
2019-03-16,11,0,7,3,42,63.0,0.0,189264,0,2653,1321,82636,228547,0,5768,4523,84708,Antwerp,63,275874,323546,0.171875,-47672,0.852655101113594,290528.0,63.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-17,13,1,6,1,43,65.85714285714286,0.0,136688,789,3088,0,160781,321009,59,1233,0,84470,Antwerp,64,301346,406771,0.2,-105425,0.7408228688306963,277227.0,65.85714285714286,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-18,12,1,13,5,44,68.57142857142857,0.0,251562,8750,6114,420,106943,210430,0,7067,7594,135771,Antwerp,75,373789,360862,0.15789473684210525,12927,1.035819687803959,300466.0,68.57142857142857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-19,8,3,12,3,38,66.42857142857143,0.0,88772,15431,5942,3019,49122,92181,0,4973,0,151107,Antwerp,64,162286,248261,0.12307692307692308,-85975,0.6536884420491256,447834.0,66.42857142857143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-20,17,1,9,1,34,66.14285714285714,0.0,170191,0,1921,2917,157877,342025,0,4232,0,23626,Antwerp,62,332906,369883,0.2698412698412698,-36977,0.9000281169231434,363747.0,66.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-21,11,1,10,6,42,66.57142857142857,0.0,158613,0,23908,3497,101060,138923,31196,6804,3661,116701,Antwerp,70,287078,297285,0.15492957746478872,-10207,0.965662695182417,-111656.0,66.57142857142857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-22,11,2,13,5,44,67.57142857142857,0.0,168102,0,7883,110,98226,318292,41549,15344,11803,63984,Antwerp,75,274321,450972,0.14473684210526316,-176651,0.6082869706168662,-449980.0,67.57142857142857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-23,15,5,6,2,45,69.0,0.0,270311,144833,9278,604,161354,123580,44907,4678,978,45581,Antwerp,73,586380,219724,0.20270270270270271,366656,2.6686995107520763,-35652.0,69.0,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,0,0,S3,3
2019-03-24,18,3,14,2,38,70.57142857142857,0.0,510246,76643,9185,0,287152,256169,0,17710,5444,107254,Antwerp,75,883226,386577,0.23684210526315788,496649,2.284729084427981,566422.0,70.57142857142857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S3,3
2019-03-25,7,1,11,2,49,69.85714285714286,0.0,35927,0,6127,1264,126283,108388,0,17966,5505,180317,Antwerp,70,169601,312176,0.09859154929577464,-142575,0.5432847391063403,410920.0,69.85714285714286,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S4,4
2019-03-26,15,4,11,4,42,71.57142857142857,0.0,110621,0,6172,110,141812,396608,115639,4793,837,98943,Antwerp,76,258715,616820,0.19480519480519481,-358105,0.41943286626103843,138790.0,71.57142857142857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-27,22,2,12,1,43,74.14285714285714,0.0,335725,14265,6370,0,57059,301523,0,7311,0,101314,Antwerp,80,413419,410148,0.2716049382716049,3271,1.0079727123557536,179038.0,74.14285714285714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-28,17,2,8,2,36,73.42857142857143,0.0,143259,23237,3980,0,333431,475275,0,5661,4838,31180,Antwerp,65,503907,516954,0.25757575757575757,-13047,0.9747598920602374,176198.0,73.42857142857143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S0,0
2019-03-29,13,1,10,3,44,72.85714285714286,0.0,228804,0,4510,1262,124383,144963,0,9304,3149,39943,Antwerp,71,358959,197359,0.18055555555555555,161600,1.8188032022699636,514449.0,72.85714285714286,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0,0,S2,2
