"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-10-09 00:00:00",160945,76273,5995,193,495714,573089.8571428572,
"2019-10-10 00:00:00",183844,146699,13133,0,547596,577129.8571428572,
"2019-10-11 00:00:00",83885,70846,5929,193,286015,594777.8571428572,
"2019-10-12 00:00:00",93230,67879,11190,2579,283190,601012.2857142857,
"2019-10-13 00:00:00",159829,92463,7505,2498,619794,645236.5714285715,
"2019-10-14 00:00:00",204873,93168,18636,1738,245577,659410.7142857143,
"2019-10-15 00:00:00",108070,327252,10199,811,241827,667083.2857142857,
"2019-10-16 00:00:00",367714,124742,5192,220,554447,711825.2857142857,
"2019-10-17 00:00:00",135341,24133,14113,193,666728,704573.1428571428,
"2019-10-18 00:00:00",140142,340257,17557,413,287108,752945.8571428572,
"2019-10-19 00:00:00",87319,171927,5836,193,187947,752253.4285714285,
"2019-10-20 00:00:00",117818,33558,12198,635,295845,691962.7142857143,
"2019-10-21 00:00:00",120394,79191,13768,750,554057,721129.4285714285,
"2019-10-22 00:00:00",300152,45069,23353,0,793430,788821.7142857143,
"2019-10-23 00:00:00",185178,43884,21909,386,273455,713464.2857142857,
"2019-10-24 00:00:00",135415,286744,5569,386,375267,708160.5714285715,
"2019-10-25 00:00:00",61909,203138,9475,579,339426,683739.1428571428,
"2019-10-26 00:00:00",75458,319414,4759,0,588536,760159.8571428572,
"2019-10-27 00:00:00",65017,22274,12821,2525,371937,762234.1428571428,
"2019-10-28 00:00:00",105006,133650,13520,750,135248,707950.4285714285,
"2019-10-29 00:00:00",275513,120335,12041,0,641754,691898.7142857143,
"2019-10-30 00:00:00",238127,0,7396,193,310199,696342,
"2019-10-31 00:00:00",70197,27725,21316,193,296755,641028.4285714285,
"2019-11-01 00:00:00",266741,74552,7478,2103,870307,727693.2857142857,
"2019-11-02 00:00:00",106467,170758,886,193,268149,664591.2857142857,
"2019-11-03 00:00:00",78787,94648,37320,2180,485216,696530.7142857143,
"2019-11-04 00:00:00",172826,201443,10660,2296,527374,771734.5714285715,
"2019-11-05 00:00:00",69504,76156,1168,0,411769,701585.1428571428,
"2019-11-06 00:00:00",121031,33737,14102,386,293207,688234.8571428572,
"2019-11-07 00:00:00",88401,213908,3671,556,346112,722015,
"2019-11-08 00:00:00",257250,55910,5772,963,527501,668617,
"2019-11-09 00:00:00",76310,73455,19363,193,324216,661057.5714285715,
"2019-11-10 00:00:00",120384,77080,12993,1590,194759,619436.7142857143,
"2019-11-11 00:00:00",73812,142278,23640,753,335190,571018.4285714285,
"2019-11-12 00:00:00",252975,199820,18155,446,614413,646334.4285714285,
"2019-11-13 00:00:00",336034,234860,13104,386,457730,729141.8571428572,
